opened,closed,px_open,px_close,long_strike,short_strike,long_delta,short_delta,expiration,dte,days_held,contracts,debit,cost,entry_equity,equity_fraction,value_at_close,gross_pnl,fees,net_pnl,reason,multiple
2019-10-04,2019-11-08,188.81,201.23,196.0,201.0,0.23081,0.07104,2019-11-08,35,35,10,0.94,940.0,43487.0,0.021615655253294088,4.890000000000001,3950.0000000000005,26.0,3924.0000000000005,EXP,5.202127659574469
2019-10-11,2019-11-15,191.11,202.91,199.0,204.0,0.19483,0.06248,2019-11-15,35,35,10,0.75,750.0,43954.0,0.017063293443145108,3.5300000000000002,2780.0,26.0,2754.0,EXP,4.706666666666667
2019-10-18,2019-11-22,191.69,201.83,199.0,204.0,0.21461,0.07222,2019-11-22,35,35,10,0.76,760.0,43061.0,0.01764938111051764,2.75,1990.0,26.0,1964.0,EXP,3.6184210526315788
2019-10-25,2019-11-27,195.64,206.04,202.0,206.0,0.19738,0.07865,2019-11-29,35,33,10,0.6,600.0,45198.0,0.013274923669188901,3.6100000000000003,3010.0,26.0,2984.0,TP,6.0166666666666675
2019-12-06,2020-01-08,205.0,217.15,211.5,215.0,0.20145,0.07561,2020-01-10,35,33,10,0.55,550.0000000000001,57550.0,0.00955690703735882,3.15,2599.9999999999995,26.0,2573.9999999999995,TP,5.727272727272727
2019-12-13,2020-01-09,207.19,218.99,213.0,217.0,0.20979,0.06158,2020-01-17,35,27,10,0.58,579.9999999999999,57567.0,0.01007521670401445,3.3500000000000005,2770.0000000000005,26.0,2744.0000000000005,TP,5.775862068965519
2020-01-03,2020-02-05,214.18,228.22,222.0,227.0,0.20586,0.06968,2020-02-07,35,33,10,0.77,770.0,60754.0,0.012674062613161273,4.29,3520.0,26.0,3494.0,TP,5.571428571428571
2020-01-10,2020-02-12,218.43,234.27,226.0,230.0,0.19977,0.07743,2020-02-14,35,33,10,0.6599999999999999,659.9999999999999,63425.0,0.010405991328340558,3.7299999999999995,3069.9999999999995,26.0,3043.9999999999995,TP,5.651515151515151
2020-03-27,2020-04-03,185.3,183.37,208.0,222.5,0.20828,0.07055,2020-05-01,35,7,10,2.3000000000000003,2300.0000000000005,71273.0,0.032270284680033116,0.32,-1980.0000000000002,26.0,-2006.0000000000002,SL,0.13913043478260867
2020-03-20,2020-04-24,170.7,213.84,193.0,207.0,0.2112,0.0652,2020-04-24,35,35,10,2.7,2700.0,69406.0,0.03890153589026885,13.560000000000002,10860.000000000002,26.0,10834.000000000002,EXP,5.022222222222223
2020-04-03,2020-05-05,183.37,217.66,201.0,210.0,0.20397,0.07725,2020-05-08,35,32,10,1.5399999999999998,1539.9999999999998,67157.0,0.022931339994341614,8.39,6850.0,26.0,6824.0,TP,5.448051948051949
2020-04-09,2020-05-15,200.86,223.27,218.0,231.0,0.21215,0.06684,2020-05-15,36,36,10,1.7799999999999998,1779.9999999999998,75524.0,0.023568666913828713,4.59,2810.0,26.0,2784.0,EXP,2.578651685393259
2020-04-17,2020-05-22,215.29,229.66,232.0,245.0,0.20503,0.05079,2020-05-22,35,35,10,1.71,1710.0,84971.0,0.020124513069164775,0.0,-1710.0,26.0,-1736.0,EXP,0.0
2020-04-24,2020-05-29,213.84,233.36,229.0,240.0,0.2078,0.06425,2020-05-29,35,35,10,1.6400000000000001,1640.0,84335.0,0.019446256002845795,4.21,2570.0,26.0,2544.0,EXP,2.567073170731707
2020-05-01,2020-06-05,212.74,239.69,228.0,238.0,0.21449,0.06988,2020-06-05,35,35,10,1.6199999999999999,1620.0,82522.0,0.019631128668718644,9.77,8150.0,26.0,8124.0,EXP,6.030864197530865
2020-05-08,2020-06-12,224.86,235.88,238.0,247.5,0.2119,0.06484,2020-06-12,35,35,10,1.3900000000000001,1390.0,92726.0,0.014990401829044712,0.0,-1390.0,26.0,-1416.0,EXP,0.0
2020-05-22,2020-06-26,229.66,240.22,242.5,251.0,0.21089,0.06997,2020-06-26,35,35,10,1.3800000000000001,1380.0,90467.0,0.015254181082604706,0.0,-1380.0,26.0,-1406.0,EXP,0.0
2020-06-05,2020-07-08,239.69,259.99,251.0,260.0,0.2134,0.06571,2020-07-10,35,33,10,1.2200000000000002,1220.0000000000002,99648.0,0.012243095696852925,7.07,5850.0,26.0,5824.0,TP,5.795081967213114
2020-08-28,2020-09-08,292.53,269.95,312.5,327.5,0.20705,0.07712,2020-10-02,35,11,10,1.91,1910.0,101763.0,0.018769100753712055,0.18000000000000002,-1730.0,26.0,-1756.0,SL,0.0942408376963351
2020-08-21,2020-09-11,281.87,270.45,297.5,307.5,0.21299,0.09603,2020-09-25,35,21,10,1.47,1470.0,99776.0,0.014733001924310455,0.11,-1360.0,26.0,-1386.0,SL,0.07482993197278912
2020-09-11,2020-10-16,270.45,288.51,291.0,307.0,0.21019,0.0692,2020-10-16,35,35,10,2.1100000000000003,2110.0000000000005,96634.0,0.02183496491917959,0.0,-2110.0000000000005,26.0,-2136.0000000000005,EXP,0.0
2020-09-18,2020-10-23,266.87,284.74,287.0,303.0,0.21192,0.06886,2020-10-23,35,35,10,2.1599999999999997,2159.9999999999995,95521.0,0.02261282859266548,0.0,-2159.9999999999995,26.0,-2185.9999999999995,EXP,0.0
2020-09-25,2020-10-28,271.56,271.64,292.0,307.5,0.21242,0.06553,2020-10-30,35,33,10,2.09,2090.0,95548.0,0.021873822581320382,0.03,-2060.0,26.0,-2086.0,SL,0.014354066985645933
2020-10-02,2020-10-30,274.31,269.38,297.5,315.0,0.21081,0.06615,2020-11-06,35,28,10,2.32,2319.9999999999995,95575.0,0.02427413026419042,0.04000000000000001,-2279.9999999999995,26.0,-2305.9999999999995,SL,0.01724137931034483
2020-10-23,2020-11-17,284.74,292.27,305.0,320.0,0.20707,0.0702,2020-11-27,35,25,10,1.96,1960.0,91036.0,0.021529944197899734,0.27,-1690.0,26.0,-1716.0,SL,0.13775510204081634
2020-10-30,2020-12-04,269.38,305.52,293.0,309.0,0.2103,0.06774,2020-12-04,35,35,10,2.36,2360.0,86347.0,0.027331580715021946,12.36,10000.0,26.0,9974.0,EXP,5.237288135593221
