date,equity
2021-09-08,110177.23437811605
2021-09-09,109798.17546378412
2021-09-10,108964.86638027665
2021-09-13,108889.63873082762
2021-09-14,108580.05711828485
2021-09-15,109387.29856564433
2021-09-16,109462.54441239609
2021-09-17,108166.2686517097
2021-09-20,105931.1940436416
2021-09-21,106475.76289834958
2021-09-22,106475.76289834958
2021-09-23,106475.76289834958
2021-09-24,107245.63816993934
2021-09-27,106389.58066014049
2021-09-28,103379.04136902407
2021-09-29,103752.46996819494
2021-09-30,103752.46996819494
2021-10-01,103752.46996819494
2021-10-04,103752.46996819494
2021-10-05,103752.46996819494
2021-10-06,103752.46996819494
2021-10-07,103752.46996819494
2021-10-08,103752.46996819494
2021-10-11,103752.46996819494
2021-10-12,103752.46996819494
2021-10-13,103752.46996819494
2021-10-14,103752.46996819494
2021-10-15,104051.41898256006
2021-10-18,105097.73863773058
2021-10-19,105893.06453451968
2021-10-20,105754.86869818925
2021-10-21,106400.70390664015
2021-10-22,105506.69200877918
2021-10-25,106586.8607851432
2021-10-26,106922.43748232482
2021-10-27,107170.65846527218
2021-10-28,108360.80809471583
2021-10-29,108893.83652240828
2021-11-01,109266.09712716966
2021-11-02,109723.02039909834
2021-11-03,110887.78097297001
2021-11-04,112309.19601928817
2021-11-05,112416.36866210392
2021-11-08,112264.07862220927
2021-11-09,111491.31585331335
2021-11-10,109852.74731109981
2021-11-11,110157.3273908891
2021-11-12,111316.46268552552
2021-11-15,111291.08248866099
2021-11-16,112083.60017518619
2021-11-17,112142.81177582931
2021-11-18,113304.76413943709
2021-11-19,113936.49628561632
2021-11-22,112613.80267519984
2021-11-23,112100.51144772176
2021-11-24,112461.51263530519
2021-11-26,110329.39006582795
2021-11-29,112723.77466957201
2021-11-30,111068.27713740799
2021-12-01,109178.68826069066
2021-12-02,109965.5452331508
2021-12-03,108053.41980466264
2021-12-06,108194.44669457193
2021-12-07,108194.44669457193
2021-12-08,108585.72921284368
2021-12-09,106987.95393190811
2021-12-10,108150.98800869378
2021-12-13,106588.52291449755
2021-12-14,105485.30362830151
2021-12-15,107890.09207491053
2021-12-16,105115.76293575465
2021-12-17,104161.98821645677
2021-12-20,104161.98821645677
2021-12-21,104161.98821645677
2021-12-22,104161.98821645677
2021-12-23,104851.45701990953
2021-12-27,106584.34280662124
2021-12-28,106090.36552738975
2021-12-29,106074.52086369986
2021-12-30,105757.51157249011
2021-12-31,105097.0990288508
2022-01-03,106108.84544372262
2022-01-04,104732.5391726554
2022-01-05,101515.05314777423
2022-01-06,101021.07355395339
2022-01-07,101021.07355395339
2022-01-10,101021.07355395339
2022-01-11,101021.07355395339
2022-01-12,101021.07355395339
2022-01-13,101021.07355395339
2022-01-14,101021.07355395339
2022-01-18,101021.07355395339
2022-01-19,101021.07355395339
2022-01-20,101021.07355395339
2022-01-21,101021.07355395339
2022-01-24,101021.07355395339
2022-01-25,101021.07355395339
2022-01-26,101021.07355395339
2022-01-27,101021.07355395339
2022-01-28,101021.07355395339
2022-01-31,101021.07355395339
2022-02-01,101021.07355395339
2022-02-02,101021.07355395339
2022-02-03,101021.07355395339
2022-02-04,101021.07355395339
2022-02-07,101021.07355395339
2022-02-08,101021.07355395339
2022-02-09,101021.07355395339
2022-02-10,101021.07355395339
2022-02-11,101021.07355395339
2022-02-14,101021.07355395339
2022-02-15,101021.07355395339
2022-02-16,101021.07355395339
2022-02-17,101021.07355395339
2022-02-18,101021.07355395339
2022-02-22,101021.07355395339
2022-02-23,101021.07355395339
2022-02-24,101021.07355395339
2022-02-25,101021.07355395339
2022-02-28,101021.07355395339
2022-03-01,101021.07355395339
2022-03-02,101021.07355395339
2022-03-03,101021.07355395339
2022-03-04,101021.07355395339
2022-03-07,101021.07355395339
2022-03-08,101021.07355395339
2022-03-09,101021.07355395339
2022-03-10,101021.07355395339
2022-03-11,101021.07355395339
2022-03-14,101021.07355395339
2022-03-15,101021.07355395339
2022-03-16,101021.07355395339
2022-03-17,101021.07355395339
2022-03-18,101021.07355395339
2022-03-21,101021.07355395339
2022-03-22,101021.07355395339
2022-03-23,101021.07355395339
2022-03-24,101021.07355395339
2022-03-25,101021.07355395339
2022-03-28,101021.07355395339
2022-03-29,101021.07355395339
2022-03-30,101021.07355395339
