date,equity,holding,branch,cash,shares
2021-08-31,46361.33492914399,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-01,46604.737082159125,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-02,46542.40476099213,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-03,46943.13970056733,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-07,47127.18022791108,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-08,46664.1082140561,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-09,46186.192228948676,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-10,45191.78874841889,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-13,45093.84135309418,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-14,44722.784849798285,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-15,45669.69998041352,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-16,45755.78835931977,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-17,44209.24428430756,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-20,41611.908175146185,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-21,41662.36959711274,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-22,42823.02270380219,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-23,43956.93004480561,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-24,44075.66755548676,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-27,43060.48346582612,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-28,39634.95547739228,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-29,39385.61430994233,TQQQ,bull_trend,1986.8395144101014,1246
2021-09-30,38964.10113779267,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-01,39637.926172887885,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-04,37322.58273950776,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-05,38682.10133234223,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-06,39406.397295629584,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-07,40418.61068979462,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-08,39827.908091222846,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-11,38987.84293619355,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-12,38610.861677801215,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-13,39468.72724024018,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-14,41537.69544855317,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-15,42270.88686243256,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-18,43479.02356592377,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-19,44390.3188692685,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-20,44256.74689356049,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-21,45013.68485895356,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-22,43924.28091303071,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-25,45182.88616815766,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-26,45586.57754389008,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-27,45930.9168001767,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-28,47373.55782953461,TQQQ,bull_trend,1986.8395144101014,1246
2021-10-29,48044.416922247015,TQQQ,bull_trend,1986.8395144101014,1246
2021-11-01,48498.586355840765,TQQQ,bull_trend,1986.8395144101014,1246
2021-11-02,49118.97214380463,TQQQ,bull_trend,1986.8395144101014,1246
2021-11-03,50615.042914068305,TQQQ,bull_trend,1986.8395144101014,1246
2021-11-04,52767.48501212704,UVXY,bull_overbought,4212.485012127043,13
2021-11-05,55399.98501212704,UVXY,bull_overbought,4212.485012127043,13
2021-11-08,55464.98501212704,UVXY,bull_overbought,4212.485012127043,13
2021-11-09,56829.98501212704,UVXY,bull_overbought,4212.485012127043,13
2021-11-10,57219.87731298699,TQQQ,bull_trend,2953.034875242847,1432
2021-11-11,57659.95903906121,TQQQ,bull_trend,2953.034875242847,1432
2021-11-12,59396.403252928394,TQQQ,bull_trend,2953.034875242847,1432
2021-11-15,59379.359795897144,TQQQ,bull_trend,2953.034875242847,1432
2021-11-16,60546.093682615894,TQQQ,bull_trend,2953.034875242847,1432
2021-11-17,60614.32759985222,TQQQ,bull_trend,2953.034875242847,1432
2021-11-18,62378.085046141285,TQQQ,bull_trend,2953.034875242847,1432
2021-11-19,63384.46294531121,TQQQ,bull_trend,2953.034875242847,1432
2021-11-22,61289.80568823113,TQQQ,bull_trend,2953.034875242847,1432
2021-11-23,60494.91961035027,TQQQ,bull_trend,2953.034875242847,1432
2021-11-24,61027.1179440905,TQQQ,bull_trend,2953.034875242847,1432
2021-11-26,57823.7182553698,TQQQ,bull_trend,2953.034875242847,1432
2021-11-29,61231.81969579949,TQQQ,bull_trend,2953.034875242847,1432
2021-11-30,58727.764397947925,TQQQ,bull_trend,2953.034875242847,1432
2021-12-01,55865.49605688347,TQQQ,bull_trend,2953.034875242847,1432
2021-12-02,56861.66973242058,TQQQ,bull_trend,2953.034875242847,1432
2021-12-03,54152.93999609246,TQQQ,bull_trend,2953.034875242847,1432
2021-12-06,55350.373956053394,TQQQ,bull_trend,2953.034875242847,1432
2021-12-07,60075.306420653,TQQQ,bull_trend,2953.034875242847,1432
2021-12-08,60870.19796118035,TQQQ,bull_trend,2953.034875242847,1432
2021-12-09,58369.54589208855,TQQQ,bull_trend,2953.034875242847,1432
2021-12-10,60085.53795751824,TQQQ,bull_trend,2953.034875242847,1432
2021-12-13,57629.2644284655,TQQQ,bull_trend,2953.034875242847,1432
2021-12-14,56001.96935400261,TQQQ,bull_trend,2953.034875242847,1432
2021-12-15,59512.40801367058,TQQQ,bull_trend,2953.034875242847,1432
2021-12-16,55196.85173925652,TQQQ,bull_trend,2953.034875242847,1432
2021-12-17,54398.55696996941,TQQQ,bull_trend,2953.034875242847,1432
2021-12-20,52859.97527441277,TQQQ,bull_trend,2953.034875242847,1432
2021-12-21,56196.43956884636,TQQQ,bull_trend,2953.034875242847,1432
2021-12-22,58096.63753637566,TQQQ,bull_trend,2953.034875242847,1432
2021-12-23,59406.6457150866,TQQQ,bull_trend,2953.034875242847,1432
2021-12-27,62105.15483984246,TQQQ,bull_trend,2953.034875242847,1432
2021-12-28,61409.19728979363,TQQQ,bull_trend,2953.034875242847,1432
2021-12-29,61317.10253271355,TQQQ,bull_trend,2953.034875242847,1432
2021-12-30,60771.25304540886,TQQQ,bull_trend,2953.034875242847,1432
2021-12-31,59696.62484106316,TQQQ,bull_trend,2953.034875242847,1432
2022-01-03,61334.15691503777,TQQQ,bull_trend,2953.034875242847,1432
2022-01-04,59065.497979490894,TQQQ,bull_trend,2953.034875242847,1432
2022-01-05,53903.892480223316,TQQQ,bull_trend,2953.034875242847,1432
2022-01-06,53764.021416990894,TQQQ,bull_trend,2953.034875242847,1432
2022-01-07,52102.62304052605,TQQQ,bull_trend,2953.034875242847,1432
2022-01-10,52283.43117651238,TQQQ,bull_trend,2953.034875242847,1432
2022-01-11,54453.139733641285,TQQQ,bull_trend,2953.034875242847,1432
2022-01-12,55039.92629369988,TQQQ,bull_trend,2953.034875242847,1432
2022-01-13,51259.982507078785,TQQQ,bull_trend,2953.034875242847,1432
2022-01-14,51990.03789648308,TQQQ,bull_trend,2953.034875242847,1432
2022-01-18,48455.72474035515,TQQQ,bull_trend,2953.034875242847,1432
2022-01-19,46872.77543005242,TQQQ,bull_trend,2953.034875242847,1432
2022-01-20,45173.84047827019,TQQQ,bull_trend,2953.034875242847,1432
2022-01-21,41619.05878576531,TQQQ,bull_trend,2953.034875242847,1432
2022-01-24,42393.927848131,TECL,bear_tqqq_oversold,2018.9509957140108,721
2022-01-25,39329.36478495541,TQQQ,bull_trend,2007.3158977026033,1471
2022-01-26,39331.22776039948,TECL,bear_tqqq_oversold,2131.9734345327815,702
