Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2016-12-01T21:00:00Z,TECL,0,-27976,Stop Market,Canceled,0,"Monthly stop reset" 
2017-01-03T14:31:00Z,TECL,4.6676063378,-27976,Market On Close,Filled,-130580.95490629,"Monthly rotation to TQQQ" 
2017-01-03T14:31:00Z,TQQQ,2.5817548586514,50684,Market On Close,Filled,130853.66325589,"Monthly rotation to TQQQ" 
2017-01-03T21:00:00Z,TQQQ,0,-50684,Stop Market,Canceled,0,"Monthly stop reset" 
2017-02-01T14:31:00Z,TQQQ,2.9734375970795,-50684,Market On Close,Filled,-150705.71117038,"Monthly rotation to TECL" 
2017-02-01T14:31:00Z,TECL,5.123647284,29504,Market On Close,Filled,151168.08946714,"Monthly rotation to TECL" 
2017-02-01T21:00:00Z,TECL,0,-29504,Stop Market,Canceled,0,"Monthly stop reset" 
2017-03-01T14:31:00Z,TECL,5.9694124651,-29504,Market On Close,Filled,-176121.54537031,"Monthly rotation to TQQQ" 
2017-03-01T14:31:00Z,TQQQ,3.4156492653019,51125,Market On Close,Filled,174625.06868856,"Monthly rotation to TQQQ" 
2017-03-01T21:00:00Z,TQQQ,0,-51125,Stop Market,Canceled,0,"Monthly stop reset" 
2017-04-03T13:31:00Z,TQQQ,3.4877662219475,-51125,Market On Close,Filled,-178312.04809706,"Monthly rotation to TECL" 
2017-04-03T13:31:00Z,TECL,6.0638910675,29622,Market On Close,Filled,179624.58120149,"Monthly rotation to TECL" 
2017-04-03T20:00:00Z,TECL,0,-29622,Stop Market,Canceled,0,"Monthly stop reset" 
2017-05-01T19:50:00Z,TECL,0,-29622,Stop Market,Canceled,0,"Monthly stop reset" 
2017-06-01T19:50:00Z,TECL,6.4191169858025,-29622,Stop Market,Filled,-190147.08335344,"10.5% monthly-reset stop" 
2017-07-03T13:31:00Z,TQQQ,3.7643466380937,49171,Market On Close,Filled,185096.68854171,"Monthly rotation to TQQQ" 
2017-07-03T17:00:00Z,TQQQ,0,-49171,Stop Market,Canceled,0,"Monthly stop reset" 
2017-08-01T19:50:00Z,TQQQ,0,-49171,Stop Market,Canceled,0,"Monthly stop reset" 
2017-09-01T13:31:00Z,TQQQ,4.572294300733,-49171,Market On Close,Filled,-224824.28306134,"Monthly rotation to TECL" 
2017-09-01T13:31:00Z,TECL,7.976174318,28807,Market On Close,Filled,229769.65357863,"Monthly rotation to TECL" 
2017-09-01T20:00:00Z,TECL,0,-28807,Stop Market,Canceled,0,"Monthly stop reset" 
2017-10-02T13:31:00Z,TECL,8.1660399709,-28807,Market On Close,Filled,-235239.11344172,"Monthly rotation to TQQQ" 
2017-10-02T13:31:00Z,TQQQ,4.539802045541,51811,Market On Close,Filled,235211.68378153,"Monthly rotation to TQQQ" 
2017-10-02T20:00:00Z,TQQQ,0,-51811,Stop Market,Canceled,0,"Monthly stop reset" 
2017-11-01T19:50:00Z,TQQQ,0,-51811,Stop Market,Canceled,0,"Monthly stop reset" 
