date,equity
2020-07-01,422988.2331576447
2020-07-02,431979.95314654865
2020-07-06,463722.91018208803
2020-07-07,462342.730711769
2020-07-08,462342.730711769
2020-07-09,462342.730711769
2020-07-10,462342.730711769
2020-07-13,462342.730711769
2020-07-14,462342.730711769
2020-07-15,462342.730711769
2020-07-16,462342.730711769
2020-07-17,462342.730711769
2020-07-20,462342.730711769
2020-07-21,462342.730711769
2020-07-22,462342.730711769
2020-07-23,462342.730711769
2020-07-24,462342.730711769
2020-07-27,462342.730711769
2020-07-28,462342.730711769
2020-07-29,462342.730711769
2020-07-30,462342.730711769
2020-07-31,462342.730711769
2020-08-03,462342.730711769
2020-08-04,462342.730711769
2020-08-05,462342.730711769
2020-08-06,462342.730711769
2020-08-07,449493.9869867691
2020-08-10,443441.22011985857
2020-08-11,418274.65397509537
2020-08-12,428645.66617633315
2020-08-13,428645.66617633315
2020-08-14,428645.66617633315
2020-08-17,428645.66617633315
2020-08-18,428645.66617633315
2020-08-19,428645.66617633315
2020-08-20,428645.66617633315
2020-08-21,428645.66617633315
2020-08-24,428645.66617633315
2020-08-25,428645.66617633315
2020-08-26,428645.66617633315
2020-08-27,428645.66617633315
2020-08-28,428645.66617633315
2020-08-31,428645.66617633315
2020-09-01,428645.66617633315
2020-09-02,428645.66617633315
2020-09-03,428645.66617633315
2020-09-04,428645.66617633315
2020-09-08,428645.66617633315
2020-09-09,428645.66617633315
2020-09-10,428645.66617633315
2020-09-11,428645.66617633315
2020-09-14,428645.66617633315
2020-09-15,428645.66617633315
2020-09-16,428645.66617633315
2020-09-17,428645.66617633315
2020-09-18,428645.66617633315
2020-09-21,428645.66617633315
2020-09-22,428645.66617633315
2020-09-23,428645.66617633315
2020-09-24,428645.66617633315
2020-09-25,428645.66617633315
2020-09-28,428645.66617633315
2020-09-29,427607.4719896511
2020-09-30,430536.18236763246
2020-10-01,437369.88885043067
2020-10-02,425066.02667317924
2020-10-05,434131.2294075515
2020-10-06,413700.15786190407
2020-10-07,435451.6159863178
2020-10-08,441862.4237622866
