date,equity,ending_balance,tax_withdrawal,cumulative_tax_withdrawal,holding,branch,cash,shares
2022-02-07,34301.56164664714,34301.56164664714,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
2022-02-08,35409.062531656906,35409.062531656906,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
2022-02-09,37499.11856193034,37499.11856193034,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
2022-02-10,35125.090394205734,35125.090394205734,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
2022-02-11,31978.64991874187,31978.64991874187,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
2022-02-14,31325.460292312153,31325.460292312153,0.0,16997.754244589567,TECS,bear_relative_inverse,2123.452968093403,9
2022-02-15,30818.27469188468,30818.27469188468,0.0,16997.754244589567,TQQQ,bull_trend,1523.6747983147325,1073
2022-02-16,30813.16641551749,30813.16641551749,0.0,16997.754244589567,TQQQ,bull_trend,1523.6747983147325,1073
2022-02-17,28216.01719981925,28216.01719981925,0.0,16997.754244589567,TQQQ,bull_trend,1523.6747983147325,1073
2022-02-18,29414.955335422528,29414.955335422528,0.0,16997.754244589567,TECS,bear_relative_inverse,2503.199476047528,8
2022-02-22,30181.273694797528,30181.273694797528,0.0,16997.754244589567,TECS,bear_relative_inverse,2503.199476047528,8
2022-02-23,32299.101819797528,32299.101819797528,0.0,16997.754244589567,TECS,bear_relative_inverse,2503.199476047528,8
2022-02-24,43360.63027892371,43360.63027892371,0.0,16997.754244589567,TECL,bear_tqqq_oversold,1798.0188745047635,812
2022-02-25,42632.352063636885,42632.352063636885,0.0,16997.754244589567,TECS,bear_relative_inverse,4156.130383949385,12
2022-02-28,42851.788587074385,42851.788587074385,0.0,16997.754244589567,TECS,bear_relative_inverse,4156.130383949385,12
2022-03-01,43291.82881511984,43291.82881511984,0.0,16997.754244589567,BSV,bear_relative_bond,2217.459857486414,589
2022-03-02,41089.325908982195,41089.325908982195,0.0,16997.754244589567,TECS,bear_relative_inverse,2790.754619919695,12
2022-03-03,40069.36258864012,40069.36258864012,0.0,16997.754244589567,BSV,bear_relative_bond,2031.5500233158382,548
2022-03-04,41018.349529491,41018.349529491,0.0,16997.754244589567,TECS,bear_relative_inverse,2759.8339044910026,11
2022-03-07,45223.52384589725,45223.52384589725,0.0,16997.754244589567,TECS,bear_relative_inverse,2759.8339044910026,11
2022-03-08,45807.839763866,45807.839763866,0.0,16997.754244589567,TECS,bear_relative_inverse,2759.8339044910026,11
2022-03-09,40750.13322089725,40750.13322089725,0.0,16997.754244589567,TECS,bear_relative_inverse,2759.8339044910026,11
2022-03-10,42752.14396308475,42752.14396308475,0.0,16997.754244589567,TECS,bear_relative_inverse,2759.8339044910026,11
2022-03-11,44792.466716991,44792.466716991,0.0,16997.754244589567,TECS,bear_relative_inverse,2759.8339044910026,11
2022-03-14,47177.640545116,47177.640545116,0.0,16997.754244589567,TECS,bear_relative_inverse,2759.8339044910026,11
2022-03-15,42752.14396308475,42752.14396308475,0.0,16997.754244589567,TECS,bear_relative_inverse,2759.8339044910026,11
2022-03-16,38824.75724433475,38824.75724433475,0.0,16997.754244589567,TECS,bear_relative_inverse,2759.8339044910026,11
2022-03-17,40932.02963957091,40932.02963957091,0.0,16997.754244589567,TECL,bear_trend_long,2013.380595534043,783
2022-03-18,43258.44562849303,43258.44562849303,0.0,16997.754244589567,TECL,bear_trend_long,2013.380595534043,783
2022-03-21,42541.06720411073,42541.06720411073,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-03-22,44928.50226270448,44928.50226270448,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-03-23,43122.6191488434,43122.6191488434,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-03-24,45777.891392343154,45777.891392343154,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-03-25,45709.02142392885,45709.02142392885,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-03-28,47690.90692960512,47690.90692960512,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-03-29,50024.788029306044,50024.788029306044,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-03-30,48586.19813977968,48586.19813977968,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-03-31,46665.52459775697,46665.52459775697,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-04-01,46474.22763883363,46474.22763883363,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-04-04,49244.26886808168,49244.26886808168,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-04-05,46129.88392316591,46129.88392316591,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-04-06,43237.40957700502,43237.40957700502,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-04-07,43505.219193093886,43505.219193093886,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-04-08,41814.114254586806,41814.114254586806,0.0,16997.754244589567,TQQQ,bull_trend,2145.7996908355854,1606
2022-04-11,41532.577566065826,41532.577566065826,0.0,16997.754244589567,TECS,bear_relative_inverse,5084.4938258314505,11
2022-04-12,41934.893972315826,41934.893972315826,0.0,16997.754244589567,TECS,bear_relative_inverse,5084.4938258314505,11
2022-04-13,40248.9962672377,40248.9962672377,0.0,16997.754244589567,TECS,bear_relative_inverse,5084.4938258314505,11
2022-04-14,42720.373464503326,42720.373464503326,0.0,16997.754244589567,TECS,bear_relative_inverse,5084.4938258314505,11
2022-04-18,42423.427175440826,42423.427175440826,0.0,16997.754244589567,TECS,bear_relative_inverse,5084.4938258314505,11
2022-04-19,40277.723562159576,40277.723562159576,0.0,16997.754244589567,TECS,bear_relative_inverse,5084.4938258314505,11
2022-04-20,37159.688877034045,37159.688877034045,0.0,16997.754244589567,TQQQ,bull_trend,1966.9435309647088,1542
2022-04-21,35095.14390938268,35095.14390938268,0.0,16997.754244589567,TQQQ,bull_trend,1966.9435309647088,1542
2022-04-22,37424.320170933664,37424.320170933664,0.0,16997.754244589567,TECS,bear_relative_inverse,4476.0518603867895,9
2022-04-25,35966.56846194929,35966.56846194929,0.0,16997.754244589567,TECS,bear_relative_inverse,4476.0518603867895,9
2022-04-26,39430.68076663679,39430.68076663679,0.0,16997.754244589567,TECS,bear_relative_inverse,4476.0518603867895,9
2022-04-27,38650.44604549515,38650.44604549515,0.0,16997.754244589567,TECL,bear_tqqq_oversold,1928.522751427765,930
2022-04-28,37453.20399180703,37453.20399180703,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-04-29,41485.08387461953,41485.08387461953,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-05-02,39778.28455821328,39778.28455821328,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-05-03,39691.19959727578,39691.19959727578,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-05-04,36007.64490977578,36007.64490977578,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-05-05,40518.47987071328,40518.47987071328,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-05-06,41432.84022227578,41432.84022227578,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-05-09,45638.88758555703,45638.88758555703,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-05-10,43705.66248790078,43705.66248790078,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-05-11,47467.60584727578,47467.60584727578,0.0,16997.754244589567,TECS,bear_relative_inverse,4797.5277222757795,10
2022-05-12,50079.840701189125,50079.840701189125,0.0,16997.754244589567,TECL,bear_tqqq_oversold,2493.280341234291,1566
2022-05-13,49157.73644235908,49157.73644235908,0.0,16997.754244589567,TECS,bear_relative_inverse,5573.295280249702,11
2022-05-16,50192.2601239997,50192.2601239997,0.0,16997.754244589567,TECS,bear_relative_inverse,5573.295280249702,11
2022-05-17,46398.97618845283,46398.97618845283,0.0,16997.754244589567,TECS,bear_relative_inverse,5573.295280249702,11
2022-05-18,51954.7952802497,51954.7952802497,0.0,16997.754244589567,TECS,bear_relative_inverse,5573.295280249702,11
2022-05-19,53487.43151071845,53487.43151071845,0.0,16997.754244589567,TECS,bear_relative_inverse,5573.295280249702,11
2022-05-20,53209.64928415595,53209.64928415595,0.0,16997.754244589567,TECS,bear_relative_inverse,5573.295280249702,11
2022-05-23,49981.5306318122,49981.5306318122,0.0,16997.754244589567,TECS,bear_relative_inverse,5573.295280249702,11
2022-05-24,51954.7952802497,51954.7952802497,0.0,16997.754244589567,TECS,bear_relative_inverse,5573.295280249702,11
2022-05-25,52966.69875913677,52966.69875913677,0.0,16997.754244589567,BSV,bear_relative_bond,2657.417315075909,739
2022-05-26,52992.62598362763,52992.62598362763,0.0,16997.754244589567,BSV,bear_relative_bond,2657.417315075909,739
2022-05-27,53031.48004817124,53031.48004817124,0.0,16997.754244589567,BSV,bear_relative_bond,2657.417315075909,739
2022-05-31,52407.11486492165,52407.11486492165,0.0,16997.754244589567,TECL,bear_trend_long,2678.991093254168,1373
2022-06-01,51898.776363945086,51898.776363945086,0.0,16997.754244589567,TECL,bear_trend_long,2678.991093254168,1373
2022-06-02,55406.30992565163,55406.30992565163,0.0,16997.754244589567,TECL,bear_trend_long,2678.991093254168,1373
2022-06-03,51631.89550838478,51631.89550838478,0.0,16997.754244589567,TECL,bear_trend_long,2678.991093254168,1373
2022-06-06,51606.477535820086,51606.477535820086,0.0,16997.754244589567,TECL,bear_trend_long,2678.991093254168,1373
2022-06-07,53436.48775920876,53436.48775920876,0.0,16997.754244589567,TECL,bear_trend_long,2678.991093254168,1373
2022-06-08,51670.01461086281,51670.01461086281,0.0,16997.754244589567,TECL,bear_trend_long,2678.991093254168,1373
2022-06-09,47743.113308525164,47743.113308525164,0.0,16997.754244589567,TECL,bear_trend_long,2678.991093254168,1373
2022-06-10,47465.91799384238,47465.91799384238,0.0,16997.754244589567,TECS,bear_relative_inverse,5718.911157904877,10
2022-06-13,52986.90432196738,52986.90432196738,0.0,16997.754244589567,TECS,bear_relative_inverse,5718.911157904877,10
2022-06-14,52089.97072821738,52089.97072821738,0.0,16997.754244589567,TECS,bear_relative_inverse,5718.911157904877,10
2022-06-15,49094.35549384238,49094.35549384238,0.0,16997.754244589567,TECS,bear_relative_inverse,5718.911157904877,10
2022-06-16,51146.50048769586,51146.50048769586,0.0,16997.754244589567,SPXL,bear_spy_oversold,2678.84419954889,835
2022-06-17,51331.54887713068,51331.54887713068,0.0,16997.754244589567,SPXL,bear_spy_oversold,2678.84419954889,835
2022-06-21,52257.74260419708,52257.74260419708,0.0,16997.754244589567,TECS,bear_relative_inverse,4056.236744822083,11
2022-06-22,52889.96867841583,52889.96867841583,0.0,16997.754244589567,TECS,bear_relative_inverse,4056.236744822083,11
2022-06-23,50667.63567060333,50667.63567060333,0.0,16997.754244589567,TECS,bear_relative_inverse,4056.236744822083,11
2022-06-24,45801.50261396271,45801.50261396271,0.0,16997.754244589567,TECS,bear_relative_inverse,4056.236744822083,11
2022-06-27,45163.95487804715,45163.95487804715,0.0,16997.754244589567,BSV,bear_relative_bond,2295.0477904038635,639
2022-06-28,49138.04024041366,49138.04024041366,0.0,16997.754244589567,TECS,bear_relative_inverse,2842.746295101162,11
2022-06-29,48888.98262322616,48888.98262322616,0.0,16997.754244589567,TECS,bear_relative_inverse,2842.746295101162,11
2022-06-30,50718.57051385116,50718.57051385116,0.0,16997.754244589567,TECS,bear_relative_inverse,2842.746295101162,11
2022-07-01,51579.47942048437,51579.47942048437,0.0,16997.754244589567,BSV,bear_relative_bond,2635.8282668469183,723
2022-07-05,51655.73202603319,51655.73202603319,0.0,16997.754244589567,BSV,bear_relative_bond,2635.8282668469183,723
2022-07-06,51458.765961311845,51458.765961311845,0.0,16997.754244589567,BSV,bear_relative_bond,2635.8282668469183,723
2022-07-07,53626.56018275576,53626.56018275576,0.0,16997.754244589567,TECL,bear_trend_long,2588.735719865137,1728
2022-07-08,53754.52014369326,53754.52014369326,0.0,16997.754244589567,TECL,bear_trend_long,2588.735719865137,1728
2022-07-11,51595.28479213076,51595.28479213076,0.0,16997.754244589567,TECL,bear_trend_long,2588.735719865137,1728
2022-07-12,49580.00439662295,49580.00439662295,0.0,16997.754244589567,TECL,bear_trend_long,2588.735719865137,1728
2022-07-13,44504.866575637745,44504.866575637745,0.0,16997.754244589567,TECS,bear_relative_inverse,2992.976927200245,10
2022-07-14,43390.210813918995,43390.210813918995,0.0,16997.754244589567,TECS,bear_relative_inverse,2992.976927200245,10
2022-07-15,43001.66880303885,43001.66880303885,0.0,16997.754244589567,TECL,bear_trend_long,2121.3698871758097,1403
2022-07-18,41845.90537911917,41845.90537911917,0.0,16997.754244589567,TECL,bear_trend_long,2121.3698871758097,1403
2022-07-19,45365.1423595574,45365.1423595574,0.0,16997.754244589567,TECL,bear_trend_long,2121.3698871758097,1403
2022-07-20,47455.90907556082,47455.90907556082,0.0,16997.754244589567,TECL,bear_trend_long,2121.3698871758097,1403
2022-07-21,45854.42467139569,45854.42467139569,0.0,16997.754244589567,TECS,bear_trend_inverse,3379.412952645689,13
2022-07-22,47620.44420264569,47620.44420264569,0.0,16997.754244589567,TECS,bear_trend_inverse,3379.412952645689,13
2022-07-25,47035.282403566736,47035.282403566736,0.0,16997.754244589567,TECL,bear_trend_long,2418.006759264368,1407
2022-07-26,44782.28919563522,44782.28919563522,0.0,16997.754244589567,TECL,bear_trend_long,2418.006759264368,1407
2022-07-27,50238.98711738815,50238.98711738815,0.0,16997.754244589567,TECL,bear_trend_long,2418.006759264368,1407
2022-07-28,52426.86717949142,52426.86717949142,0.0,16997.754244589567,TECL,bear_trend_long,2418.006759264368,1407
2022-07-29,51235.00076780548,51235.00076780548,0.0,16997.754244589567,TECS,bear_trend_inverse,4991.086705305483,16
2022-08-01,51513.66873655548,51513.66873655548,0.0,16997.754244589567,TECS,bear_trend_inverse,4991.086705305483,16
2022-08-02,52936.55122454759,52936.55122454759,0.0,16997.754244589567,TECL,bear_trend_long,2646.6193893730306,1391
2022-08-03,50298.858323022316,50298.858323022316,0.0,16997.754244589567,TECS,bear_trend_inverse,3844.2084206785657,17
2022-08-04,49677.088303491066,49677.088303491066,0.0,16997.754244589567,TECS,bear_trend_inverse,3844.2084206785657,17
2022-08-05,50017.586350366066,50017.586350366066,0.0,16997.754244589567,TECS,bear_trend_inverse,3844.2084206785657,17
2022-08-08,51246.30534450669,51246.30534450669,0.0,16997.754244589567,TECS,bear_trend_inverse,3844.2084206785657,17
2022-08-09,52173.66406843473,52173.66406843473,0.0,16997.754244589567,TECL,bear_trend_long,2647.9661009054325,1336
2022-08-10,54926.85905569751,54926.85905569751,0.0,16997.754244589567,TECS,bear_trend_inverse,4810.4161846037605,19
2022-08-11,55555.589280306885,55555.589280306885,0.0,16997.754244589567,TECS,bear_trend_inverse,4810.4161846037605,19
2022-08-12,52478.118088900635,52478.118088900635,0.0,16997.754244589567,TECS,bear_trend_inverse,4810.4161846037605,19
2022-08-15,51584.654221713135,51584.654221713135,0.0,16997.754244589567,TECS,bear_trend_inverse,4810.4161846037605,19
2022-08-16,51948.65544241626,51948.65544241626,0.0,16997.754244589567,TECS,bear_trend_inverse,4810.4161846037605,19
2022-08-17,52974.483811556885,52974.483811556885,0.0,16997.754244589567,TECS,bear_trend_inverse,4810.4161846037605,19
2022-08-18,53767.371780097215,53767.371780097215,0.0,16997.754244589567,TECL,bear_trend_long,2662.678771674364,1214
2022-08-19,50969.43484467241,50969.43484467241,0.0,16997.754244589567,TECL,bear_trend_long,2662.678771674364,1214
2022-08-22,50301.782806646865,50301.782806646865,0.0,16997.754244589567,TECS,bear_relative_inverse,4643.064056646865,16
2022-08-23,50747.653900396865,50747.653900396865,0.0,16997.754244589567,TECS,bear_relative_inverse,4643.064056646865,16
2022-08-24,50650.114837896865,50650.114837896865,0.0,16997.754244589567,TECS,bear_relative_inverse,4643.064056646865,16
2022-08-25,48351.161712896865,48351.161712896865,0.0,16997.754244589567,TECS,bear_relative_inverse,4643.064056646865,16
2022-08-26,53966.196869146865,53966.196869146865,0.0,16997.754244589567,TECS,bear_relative_inverse,4643.064056646865,16
2022-08-29,55916.814056646865,55916.814056646865,0.0,16997.754244589567,TECS,bear_relative_inverse,4643.064056646865,16
2022-08-30,57491.263275396865,57491.263275396865,0.0,16997.754244589567,TECS,bear_relative_inverse,4643.064056646865,16
2022-08-31,59065.696869146865,59065.696869146865,0.0,16997.754244589567,TECS,bear_relative_inverse,4643.064056646865,16
2022-09-01,61491.783239917306,61491.783239917306,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3043.5903688235558,1982
2022-09-02,67417.07853596113,67417.07853596113,0.0,16997.754244589567,TECS,bear_relative_inverse,6410.19206135175,17
2022-09-06,65680.9925992139,65680.9925992139,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3383.634248460119,2245
2022-09-07,68631.6957909711,68631.6957909711,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3383.634248460119,2245
2022-09-08,65104.453096639925,65104.453096639925,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-09,61625.529268514925,61625.529268514925,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-12,59034.8512899993,59034.8512899993,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-13,67428.65939546804,67428.65939546804,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-14,66644.0612509368,66644.0612509368,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-15,70996.38913179617,70996.38913179617,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-16,71973.44919038992,71973.44919038992,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-19,70433.85348726492,70433.85348726492,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-20,71529.34909273367,71529.34909273367,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-21,74682.59176851492,74682.59176851492,0.0,16997.754244589567,TECS,bear_relative_inverse,6436.57736421805,17
2022-09-22,74738.32951672174,74738.32951672174,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3808.2099774608796,3017
2022-09-23,71973.72636158564,71973.72636158564,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3808.2099774608796,3017
2022-09-26,70465.7672818432,70465.7672818432,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3808.2099774608796,3017
2022-09-27,70438.65391826184,70438.65391826184,0.0,16997.754244589567,SPXL,bear_spy_oversold,3661.9979162171658,1221
2022-09-28,73889.00856875227,73889.00856875227,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3564.7881631736527,3076
2022-09-29,73214.64020621641,73214.64020621641,0.0,16997.754244589567,TECS,bear_relative_inverse,4467.9263390289125,15
2022-09-30,70636.13570617253,70636.13570617253,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3713.952982173505,3366
2022-10-03,76649.14473174626,76649.14473174626,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3713.952982173505,3366
2022-10-04,77549.52204396951,77549.52204396951,0.0,16997.754244589567,TECS,bear_relative_inverse,6448.985911157011,18
2022-10-05,76859.83991506326,76859.83991506326,0.0,16997.754244589567,TECS,bear_relative_inverse,6448.985911157011,18
2022-10-06,78678.11677053201,78678.11677053201,0.0,16997.754244589567,TECS,bear_relative_inverse,6448.985911157011,18
2022-10-07,87581.36677053201,87581.36677053201,0.0,16997.754244589567,TECS,bear_relative_inverse,6448.985911157011,18
2022-10-10,91641.10505178201,91641.10505178201,0.0,16997.754244589567,TECS,bear_relative_inverse,6448.985911157011,18
2022-10-11,95653.83063771951,95653.83063771951,0.0,16997.754244589567,TECS,bear_relative_inverse,6448.985911157011,18
2022-10-12,96453.23981740701,96453.23981740701,0.0,16997.754244589567,TECS,bear_relative_inverse,6448.985911157011,18
2022-10-13,123801.6432836171,123801.6432836171,0.0,16997.754244589567,TECL,bear_tqqq_oversold,5251.836375963292,5886
2022-10-14,140341.92659024036,140341.92659024036,0.0,16997.754244589567,TECS,bear_relative_inverse,7945.383133209107,27
2022-10-17,128915.0335238341,128915.0335238341,0.0,16997.754244589567,TECS,bear_relative_inverse,7945.383133209107,27
2022-10-18,113963.38803882166,113963.38803882166,0.0,16997.754244589567,TECL,bear_trend_long,6005.711666293588,5235
2022-10-19,109106.06116883324,109106.06116883324,0.0,16997.754244589567,TECS,bear_relative_inverse,7900.468395395743,23
2022-10-20,109045.9444696145,109045.9444696145,0.0,16997.754244589567,TECS,bear_relative_inverse,7900.468395395743,23
2022-10-21,101094.54237000512,101094.54237000512,0.0,16997.754244589567,TECS,bear_relative_inverse,7900.468395395743,23
2022-10-24,102079.52455122449,102079.52455122449,0.0,16997.754244589567,TECL,bear_trend_long,4998.949483704346,4219
2022-10-25,107663.79619581677,107663.79619581677,0.0,16997.754244589567,TECL,bear_trend_long,4998.949483704346,4219
2022-10-26,100751.78459913709,100751.78459913709,0.0,16997.754244589567,TECL,bear_trend_long,4998.949483704346,4219
2022-10-27,97588.66119368054,97588.66119368054,0.0,16997.754244589567,TECL,bear_trend_long,4998.949483704346,4219
2022-10-28,99003.72979717448,99003.72979717448,0.0,16997.754244589567,BSV,bear_relative_bond,4964.491470608904,1427
2022-10-31,97618.57832865493,97618.57832865493,0.0,16997.754244589567,TECL,bear_trend_long,4964.305913493794,3892
2022-11-01,95204.95603708999,95204.95603708999,0.0,16997.754244589567,TECL,bear_trend_long,4964.305913493794,3892
2022-11-02,85838.65813975112,85838.65813975112,0.0,16997.754244589567,TECL,bear_trend_long,4964.305913493794,3892
2022-11-03,86368.6342868965,86368.6342868965,0.0,16997.754244589567,TECS,bear_relative_inverse,5298.980966584,18
2022-11-04,81979.736825959,81979.736825959,0.0,16997.754244589567,TECS,bear_relative_inverse,5298.980966584,18
2022-11-07,78139.41309549025,78139.41309549025,0.0,16997.754244589567,TECS,bear_relative_inverse,5298.980966584,18
2022-11-08,76148.721200959,76148.721200959,0.0,16997.754244589567,TECS,bear_relative_inverse,5298.980966584,18
2022-11-09,81634.8803806465,81634.8803806465,0.0,16997.754244589567,TECS,bear_relative_inverse,5298.980966584,18
2022-11-10,76162.17440301199,76162.17440301199,0.0,16997.754244589567,TECL,bear_trend_long,3527.9699886443123,2927
2022-11-11,79657.06894570608,79657.06894570608,0.0,16997.754244589567,TECL,bear_trend_long,3527.9699886443123,2927
2022-11-14,77652.24857598562,77652.24857598562,0.0,16997.754244589567,TECL,bear_trend_long,3527.9699886443123,2927
2022-11-15,86186.12549018433,86186.12549018433,0.0,16997.754244589567,TECS,bear_trend_inverse,5210.515138621835,27
2022-11-16,86026.00169403297,86026.00169403297,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-11-17,86326.6545565818,86326.6545565818,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-11-18,86687.41816742164,86687.41816742164,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-11-21,83951.63880951148,83951.63880951148,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-11-22,88521.27610809547,88521.27610809547,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-11-23,90715.89765960914,90715.89765960914,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-11-25,89212.73246795875,89212.73246795875,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-11-28,83681.06300384742,83681.06300384742,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-11-29,81396.2474520896,81396.2474520896,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-11-30,92880.46073944312,92880.46073944312,0.0,16997.754244589567,TECL,bear_trend_long,4403.962662050544,3248
2022-12-01,92965.12165615988,92965.12165615988,0.0,16997.754244589567,TQQQ,bull_trend,4662.894263009555,7823
2022-12-02,91921.44421551657,91921.44421551657,0.0,16997.754244589567,TQQQ,bull_trend,4662.894263009555,7823
2022-12-05,87523.10314248038,87523.10314248038,0.0,16997.754244589567,TQQQ,bull_trend,4662.894263009555,7823
2022-12-06,82100.45067492449,82100.45067492449,0.0,16997.754244589567,TECL,bear_trend_long,4376.045218381521,3256
2022-12-07,81071.32534174572,81071.32534174572,0.0,16997.754244589567,BSV,bear_relative_bond,4087.6577663313656,1149
2022-12-08,80918.80391674068,80918.80391674068,0.0,16997.754244589567,BSV,bear_relative_bond,4087.6577663313656,1149
2022-12-09,80888.31722359952,80888.31722359952,0.0,16997.754244589567,BSV,bear_relative_bond,4087.6577663313656,1149
2022-12-12,80817.14055859717,80817.14055859717,0.0,16997.754244589567,BSV,bear_relative_bond,4087.6577663313656,1149
2022-12-13,75220.98402771758,75220.98402771758,0.0,16997.754244589567,TQQQ,bull_trend,4063.889087532036,6688
2022-12-14,73532.0691107254,73532.0691107254,0.0,16997.754244589567,TQQQ,bull_trend,4063.889087532036,6688
2022-12-15,70496.46162126207,70496.46162126207,0.0,16997.754244589567,BSV,bear_relative_bond,3591.029634625258,997
2022-12-16,70522.9152618728,70522.9152618728,0.0,16997.754244589567,BSV,bear_relative_bond,3591.029634625258,997
2022-12-19,70381.77066411915,70381.77066411915,0.0,16997.754244589567,BSV,bear_relative_bond,3591.029634625258,997
2022-12-20,68625.54892198165,68625.54892198165,0.0,16997.754244589567,TECS,bear_relative_inverse,6349.881929794159,18
2022-12-21,67714.90971255713,67714.90971255713,0.0,16997.754244589567,BSV,bear_relative_bond,3402.862181650271,960
2022-12-22,69698.8622230469,69698.8622230469,0.0,16997.754244589567,TECS,bear_relative_inverse,6043.826578515655,18
2022-12-23,69714.54630507815,69714.54630507815,0.0,16997.754244589567,TECS,bear_relative_inverse,6043.826578515655,18
2022-12-27,71470.1131996094,71470.1131996094,0.0,16997.754244589567,TECS,bear_relative_inverse,6043.826578515655,18
2022-12-28,68433.01031258023,68433.01031258023,0.0,16997.754244589567,TECL,bear_tqqq_oversold,3581.281926654934,3389
2022-12-29,67060.61482721163,67060.61482721163,0.0,16997.754244589567,TECS,bear_relative_inverse,7149.219807680369,17
2022-12-30,57970.84729801754,57970.84729801754,9234.274904438214,26232.02914902778,TECS,bear_relative_inverse,4977.22791325192,15
2023-01-03,59551.38440739254,59551.38440739254,0.0,26232.02914902778,TECS,bear_relative_inverse,4977.22791325192,15
2023-01-04,58644.236276498086,58644.236276498086,0.0,26232.02914902778,BSV,bear_relative_bond,2972.7120947916264,832
2023-01-05,61309.69184262684,61309.69184262684,0.0,26232.02914902778,TECS,bear_relative_inverse,3848.7641082518385,15
2023-01-06,56332.95844418934,56332.95844418934,0.0,26232.02914902778,TECS,bear_relative_inverse,3848.7641082518385,15
2023-01-09,54860.29167235144,54860.29167235144,0.0,26232.02914902778,BSV,bear_relative_bond,2802.228058809458,774
2023-01-10,54826.02034088898,54826.02034088898,0.0,26232.02914902778,BSV,bear_relative_bond,2802.228058809458,774
2023-01-11,56840.12663774228,56840.12663774228,0.0,26232.02914902778,TECL,bear_trend_long,2752.3733475658883,2381
2023-01-12,57689.70654427919,57689.70654427919,0.0,26232.02914902778,TQQQ,bull_trend,2862.681947111225,5808
2023-01-13,58037.964930604474,58037.964930604474,0.0,26232.02914902778,TECL,bear_trend_long,2808.8574076399964,2359
