date,time,action,symbol,price,shares,fee,branch
2026-03-25,09:30,SELL,TECS,189.11600668653094,351,33.18985917348618,bull_trend
2026-03-25,09:30,BUY,TQQQ,44.592300888913684,1491,33.24356031268515,bull_trend
2026-03-26,09:30,SELL,TQQQ,43.13066696895487,1491,32.15391222535586,bear_relative_inverse
2026-03-26,09:30,BUY,TECS,198.53711302084784,324,32.16301230937735,bear_relative_inverse
2026-03-27,09:30,SELL,TECS,213.90835195566316,324,34.653153016817434,bear_tqqq_oversold
2026-03-27,09:30,BUY,TECL,84.51637549471766,817,34.52493938959217,bear_tqqq_oversold
2026-03-30,09:30,SELL,TECL,83.51724582036324,817,34.116794917618385,bear_relative_inverse
2026-03-30,09:30,BUY,TECS,214.90004576642843,317,34.06165725397891,bear_relative_inverse
2026-04-01,09:30,SELL,TECS,198.53711302084784,317,31.468132413804383,bear_relative_bond
2026-04-01,09:30,BUY,BSV,76.82368669038883,823,31.612947073095004,bear_relative_bond
2026-04-02,09:30,SELL,BSV,76.82368669038885,823,31.612947073095015,bear_relative_inverse
2026-04-02,09:30,BUY,TECS,208.05734939291995,303,31.520688433027374,bear_relative_inverse
2026-04-06,09:30,SELL,TECS,189.01683125263574,303,28.636049934774313,bear_relative_bond
2026-04-06,09:30,BUY,BSV,76.81385304582771,750,28.80519489218539,bear_relative_bond
2026-04-08,09:30,SELL,BSV,77.05964165374446,750,28.897365620154176,bull_trend
2026-04-08,09:30,BUY,TQQQ,48.533225460680306,1189,28.853002536374444,bull_trend
2026-05-06,09:30,SELL,TQQQ,69.08090031034274,1189,41.06859523449876,bull_overbought
2026-05-06,09:30,BUY,UVXY,35.9900016784668,2247,40.43476688575745,bull_overbought
2026-05-12,09:30,SELL,UVXY,37.290000915527344,2247,41.89531602859497,bull_trend
2026-05-12,09:30,BUY,TQQQ,75.12698100340168,1112,41.77060143789133,bull_trend
2026-05-14,09:30,SELL,TQQQ,77.1124063108278,1112,42.87449790882025,bull_overbought
2026-05-14,09:30,BUY,UVXY,36.27000045776367,2359,42.78046553993225,bull_overbought
2026-05-15,09:30,SELL,UVXY,37.08000183105469,2359,43.735862159729,bull_trend
2026-05-15,09:30,BUY,TQQQ,75.53603495974835,1156,43.659828206734545,bull_trend
2026-06-03,09:30,SELL,TQQQ,87.47354610616887,1156,50.55970964936561,bull_overbought
2026-06-03,09:30,BUY,UVXY,29.399999618530273,3412,50.15639934921265,bull_overbought
2026-06-04,09:30,SELL,UVXY,29.354999542236328,3412,50.07962921905518,bull_trend
2026-06-04,09:30,BUY,TQQQ,83.27820639995699,1202,50.05020204637415,bull_trend
