date,time,action,symbol,price,shares,fee,branch
2025-05-13,10:30,BUY,TQQQ,33.98357615287762,1603,27.23783628653141,bull_trend
2025-07-07,10:30,SELL,TQQQ,41.4980229703368,1603,33.26066541072494,bull_overbought
2025-07-07,10:30,BUY,UVXY,93.5,704,32.912,bull_overbought
2025-07-08,10:30,SELL,UVXY,90.9000015258789,704,31.996800537109376,bull_trend
2025-07-08,10:30,BUY,TQQQ,41.14779634800283,1557,32.0335594569202,bull_trend
2025-07-28,10:30,SELL,TQQQ,44.67484214904122,1557,34.779364613028584,bull_overbought
2025-07-28,10:30,BUY,UVXY,74.7249984741211,926,34.59767429351807,bull_overbought
2025-07-29,10:30,SELL,UVXY,72.69999694824219,926,33.66009858703613,bull_trend
2025-07-29,10:30,BUY,TQQQ,44.99530902159091,1497,33.6789888026608,bull_trend
2026-03-23,10:30,SELL,TQQQ,45.689068988586946,1497,34.19826813795733,bear_spy_oversold
2026-03-23,10:30,BUY,SPXL,194.97046225434875,350,34.11983089451103,bear_spy_oversold
2026-03-24,10:30,SELL,SPXL,187.69573188263413,350,32.846753079460974,bear_relative_inverse
2026-03-24,10:30,BUY,TECS,197.04957230469992,334,32.907278574884884,bear_relative_inverse
2026-03-30,10:30,SELL,TECS,225.70951738299806,334,37.69348940296067,bear_tqqq_oversold
2026-03-30,10:30,BUY,TECL,79.7705095415342,938,37.412368974979536,bear_tqqq_oversold
2026-04-01,10:30,SELL,TECL,90.83437357603073,938,42.60132120715841,bear_relative_inverse
2026-04-01,10:30,BUY,TECS,194.1736511742526,435,42.23276913039994,bear_relative_inverse
2026-04-02,10:30,SELL,TECS,201.71051505684076,435,43.87203702486287,bear_relative_bond
2026-04-02,10:30,BUY,BSV,76.8826735560095,1140,43.82312392692542,bear_relative_bond
2026-04-09,10:30,SELL,BSV,76.95149406619126,1140,43.86235161772902,bull_trend
2026-04-09,10:30,BUY,TQQQ,47.32101709835315,1852,43.81926183307502,bull_trend
2026-04-20,10:30,SELL,TQQQ,57.82682036790047,1852,53.54763566067584,bull_overbought
2026-04-20,10:30,BUY,UVXY,39.26499938964844,2700,53.00774917602539,bull_overbought
2026-04-21,10:30,SELL,UVXY,39.251399993896484,2700,52.989389991760255,bull_trend
2026-04-21,10:30,BUY,TQQQ,58.53020226726909,1809,52.9405679507449,bull_trend
2026-05-07,10:30,SELL,TQQQ,72.60578704059647,1809,65.6719343782195,bull_overbought
2026-05-07,10:30,BUY,UVXY,35.88999938964844,3620,64.96089889526367,bull_overbought
2026-05-13,10:30,SELL,UVXY,35.79499816894531,3620,64.78894668579102,bull_trend
2026-05-13,10:30,BUY,TQQQ,75.26655975249506,1720,64.72924138714575,bull_trend
2026-05-14,10:30,SELL,TQQQ,78.26475116918783,1720,67.30768600550154,bull_overbought
2026-05-14,10:30,BUY,UVXY,36.77000045776367,3651,67.12363583564759,bull_overbought
2026-05-18,10:30,SELL,UVXY,35.0,3651,63.8925,bull_trend
2026-05-18,10:30,BUY,TQQQ,74.54831188284886,1717,63.99972575142575,bull_trend
2026-06-03,10:30,SELL,TQQQ,87.14928831412935,1717,74.81766401768004,bull_overbought
2026-06-03,10:30,BUY,UVXY,29.059999465942383,5107,74.20470863628388,bull_overbought
2026-06-04,10:30,SELL,UVXY,28.549999237060547,5107,72.9024230518341,bull_trend
2026-06-04,10:30,BUY,TQQQ,83.86684706227301,1738,72.88029009711525,bull_trend
