Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2017-02-15T20:40:00Z,QQQ,129.29,-1254,Market On Close,Filled,-162129.66,"EXIT_EOD" 
2017-02-16T14:35:00Z,QQQ,129.47,1275,Market,Filled,165074.25,"ENTRY_LONG | estimate=129.47 | stop=129.29 | shares=1275" 
2017-02-16T14:35:00Z,QQQ,129.29,-1275,Stop Market,Filled,-164844.75,"EXIT_STOP" 
2017-02-16T14:35:00Z,QQQ,0,-1275,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-02-17T14:35:00Z,QQQ,129.08,1272,Market,Filled,164189.76,"ENTRY_LONG | estimate=129.08 | stop=129.04 | shares=1272" 
2017-02-17T14:35:00Z,QQQ,0,-1272,Stop Market,Canceled,0,"Sibling canceled after TARGET_10R" 
2017-02-17T14:35:00Z,QQQ,129.48,-1272,Limit,Filled,-164698.56,"EXIT_TARGET_10R" 
2017-02-21T14:35:00Z,QQQ,130.08,1278,Market,Filled,166242.24,"ENTRY_LONG | estimate=130.07 | stop=129.99 | shares=1278" 
2017-02-21T14:35:00Z,QQQ,0,-1278,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-02-21T14:35:00Z,QQQ,0,-1278,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-02-21T20:40:00Z,QQQ,130.45,-1278,Market On Close,Filled,-166715.1,"EXIT_EOD" 
2017-02-22T14:35:00Z,QQQ,130.37,1289,Market,Filled,168046.93,"ENTRY_LONG | estimate=130.35 | stop=130.29 | shares=1289" 
2017-02-22T14:35:00Z,QQQ,130.29,-1289,Stop Market,Filled,-167943.81,"EXIT_STOP" 
2017-02-22T14:35:00Z,QQQ,0,-1289,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-02-23T14:35:00Z,QQQ,130.57,-1284,Market,Filled,-167651.88,"ENTRY_SHORT | estimate=130.57 | stop=130.70 | shares=1284" 
2017-02-23T14:35:00Z,QQQ,0,1284,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-02-23T14:35:00Z,QQQ,0,1284,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-02-23T20:40:00Z,QQQ,130.01,1284,Market On Close,Filled,166932.84,"EXIT_EOD" 
2017-02-24T14:35:00Z,QQQ,129.4,-1318,Market,Filled,-170549.2,"ENTRY_SHORT | estimate=129.40 | stop=129.49 | shares=1318" 
2017-02-24T14:35:00Z,QQQ,129.49,1318,Stop Market,Filled,170667.82,"EXIT_STOP" 
2017-02-24T14:35:00Z,QQQ,0,1318,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-02-27T14:35:00Z,QQQ,129.9,-1309,Market,Filled,-170039.1,"ENTRY_SHORT | estimate=129.90 | stop=130.03 | shares=1309" 
2017-02-27T14:35:00Z,QQQ,130.03,1309,Stop Market,Filled,170209.27,"EXIT_STOP" 
2017-02-27T14:35:00Z,QQQ,0,1309,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-02-28T14:35:00Z,QQQ,130.35,-1299,Market,Filled,-169324.65,"ENTRY_SHORT | estimate=130.35 | stop=130.45 | shares=1299" 
2017-02-28T14:35:00Z,QQQ,0,1299,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-02-28T14:35:00Z,QQQ,0,1299,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-02-28T20:40:00Z,QQQ,130.02,1299,Market On Close,Filled,168895.98,"EXIT_EOD" 
2017-03-01T14:35:00Z,QQQ,130.72,-1309,Market,Filled,-171112.48,"ENTRY_SHORT | estimate=130.73 | stop=130.92 | shares=1309" 
2017-03-01T14:35:00Z,QQQ,130.92,1309,Stop Market,Filled,171374.28,"EXIT_STOP" 
2017-03-01T14:35:00Z,QQQ,0,1309,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-02T14:35:00Z,QQQ,131.27,-1295,Market,Filled,-169994.65,"ENTRY_SHORT | estimate=131.28 | stop=131.43 | shares=1295" 
2017-03-02T14:35:00Z,QQQ,0,1295,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-03-02T14:35:00Z,QQQ,0,1295,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-03-02T20:40:00Z,QQQ,130.78,1295,Market On Close,Filled,169360.1,"EXIT_EOD" 
2017-03-06T14:35:00Z,QQQ,130.57,-1322,Market,Filled,-172613.54,"ENTRY_SHORT | estimate=130.57 | stop=130.70 | shares=1322" 
2017-03-06T14:35:00Z,QQQ,130.7,1322,Stop Market,Filled,172785.4,"EXIT_STOP" 
2017-03-06T14:35:00Z,QQQ,0,1322,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-07T14:35:00Z,QQQ,130.63,1316,Market,Filled,171909.08,"ENTRY_LONG | estimate=130.63 | stop=130.44 | shares=1316" 
2017-03-07T14:35:00Z,QQQ,130.44,-1316,Stop Market,Filled,-171659.04,"EXIT_STOP" 
2017-03-07T14:35:00Z,QQQ,0,-1316,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-08T14:35:00Z,QQQ,130.5,-1309,Market,Filled,-170824.5,"ENTRY_SHORT | estimate=130.51 | stop=130.59 | shares=1309" 
2017-03-08T14:35:00Z,QQQ,130.59,1309,Stop Market,Filled,170942.31,"EXIT_STOP" 
2017-03-08T14:35:00Z,QQQ,0,1309,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-09T14:35:00Z,QQQ,130.51,-1305,Market,Filled,-170315.55,"ENTRY_SHORT | estimate=130.52 | stop=130.74 | shares=1305" 
2017-03-09T14:35:00Z,QQQ,130.74,1305,Stop Market,Filled,170615.7,"EXIT_STOP" 
2017-03-09T14:35:00Z,QQQ,0,1305,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-10T14:35:00Z,QQQ,131.36,-1288,Market,Filled,-169191.68,"ENTRY_SHORT | estimate=131.36 | stop=131.50 | shares=1288" 
2017-03-10T14:35:00Z,QQQ,131.5,1288,Stop Market,Filled,169372,"EXIT_STOP" 
2017-03-10T14:35:00Z,QQQ,0,1288,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-13T13:35:00Z,QQQ,131.45,1281,Market,Filled,168387.45,"ENTRY_LONG | estimate=131.45 | stop=131.33 | shares=1281" 
2017-03-13T13:35:00Z,QQQ,131.33,-1281,Stop Market,Filled,-168233.73,"EXIT_STOP" 
2017-03-13T13:35:00Z,QQQ,0,-1281,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-14T13:35:00Z,QQQ,131.27,-1278,Market,Filled,-167763.06,"ENTRY_SHORT | estimate=131.28 | stop=131.35 | shares=1278" 
2017-03-14T13:35:00Z,QQQ,131.35,1278,Stop Market,Filled,167865.3,"EXIT_STOP" 
2017-03-14T13:35:00Z,QQQ,0,1278,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-15T13:35:00Z,QQQ,131.42,-1274,Market,Filled,-167429.08,"ENTRY_SHORT | estimate=131.43 | stop=131.58 | shares=1274" 
2017-03-15T13:35:00Z,QQQ,131.58,1274,Stop Market,Filled,167632.92,"EXIT_STOP" 
2017-03-15T13:35:00Z,QQQ,0,1274,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-16T13:35:00Z,QQQ,132.33,-1259,Market,Filled,-166603.47,"ENTRY_SHORT | estimate=132.33 | stop=132.35 | shares=1259" 
2017-03-16T13:35:00Z,QQQ,0,1259,Stop Market,Canceled,0,"Sibling canceled after TARGET_10R" 
2017-03-16T13:35:00Z,QQQ,132.13,1259,Limit,Filled,166351.67,"EXIT_TARGET_10R" 
2017-03-17T13:35:00Z,QQQ,131.77,-1272,Market,Filled,-167611.44,"ENTRY_SHORT | estimate=131.78 | stop=131.90 | shares=1272" 
2017-03-17T13:35:00Z,QQQ,131.9,1272,Stop Market,Filled,167776.8,"EXIT_STOP" 
2017-03-17T13:35:00Z,QQQ,0,1272,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-20T13:35:00Z,QQQ,131.62,-1268,Market,Filled,-166894.16,"ENTRY_SHORT | estimate=131.62 | stop=131.70 | shares=1268" 
2017-03-20T13:35:00Z,QQQ,131.7,1268,Stop Market,Filled,166995.6,"EXIT_STOP" 
2017-03-20T13:35:00Z,QQQ,0,1268,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-21T13:35:00Z,QQQ,132.35,1258,Market,Filled,166496.3,"ENTRY_LONG | estimate=132.35 | stop=132.25 | shares=1258" 
2017-03-21T13:35:00Z,QQQ,132.25,-1258,Stop Market,Filled,-166370.5,"EXIT_STOP" 
2017-03-21T13:35:00Z,QQQ,0,-1258,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-22T13:35:00Z,QQQ,130.08,1276,Market,Filled,165982.08,"ENTRY_LONG | estimate=130.07 | stop=129.82 | shares=1276" 
2017-03-22T13:35:00Z,QQQ,129.82,-1276,Stop Market,Filled,-165650.32,"EXIT_STOP" 
2017-03-22T13:35:00Z,QQQ,0,-1276,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-23T13:35:00Z,QQQ,130.45,-1262,Market,Filled,-164627.9,"ENTRY_SHORT | estimate=130.45 | stop=130.54 | shares=1262" 
2017-03-23T13:35:00Z,QQQ,130.54,1262,Stop Market,Filled,164741.48,"EXIT_STOP" 
2017-03-23T13:35:00Z,QQQ,0,1262,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-24T13:35:00Z,QQQ,130.89,1255,Market,Filled,164266.95,"ENTRY_LONG | estimate=130.89 | stop=130.77 | shares=1255" 
2017-03-24T13:35:00Z,QQQ,130.77,-1255,Stop Market,Filled,-164116.35,"EXIT_STOP" 
2017-03-24T13:35:00Z,QQQ,0,-1255,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-27T13:35:00Z,QQQ,129.74,1261,Market,Filled,163602.14,"ENTRY_LONG | estimate=129.73 | stop=129.46 | shares=1261" 
2017-03-27T13:35:00Z,QQQ,129.46,-1261,Stop Market,Filled,-163249.06,"EXIT_STOP" 
2017-03-27T13:35:00Z,QQQ,0,-1261,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-28T13:35:00Z,QQQ,130.94,1239,Market,Filled,162234.66,"ENTRY_LONG | estimate=130.93 | stop=130.73 | shares=1239" 
2017-03-28T13:35:00Z,QQQ,130.73,-1239,Stop Market,Filled,-161974.47,"EXIT_STOP" 
2017-03-28T13:35:00Z,QQQ,0,-1239,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-29T13:35:00Z,QQQ,131.68,-1224,Market,Filled,-161176.32,"ENTRY_SHORT | estimate=131.68 | stop=131.76 | shares=1224" 
2017-03-29T13:35:00Z,QQQ,131.76,1224,Stop Market,Filled,161274.24,"EXIT_STOP" 
2017-03-29T13:35:00Z,QQQ,0,1224,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-30T13:35:00Z,QQQ,132.23,1216,Market,Filled,160791.68,"ENTRY_LONG | estimate=132.23 | stop=132.20 | shares=1216" 
2017-03-30T13:35:00Z,QQQ,132.2,-1216,Stop Market,Filled,-160755.2,"EXIT_STOP" 
2017-03-30T13:35:00Z,QQQ,0,-1216,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-03-31T13:35:00Z,QQQ,132.21,-1215,Market,Filled,-160635.15,"ENTRY_SHORT | estimate=132.21 | stop=132.29 | shares=1215" 
2017-03-31T13:35:00Z,QQQ,132.29,1215,Stop Market,Filled,160732.35,"EXIT_STOP" 
2017-03-31T13:35:00Z,QQQ,0,1215,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-03T13:35:00Z,QQQ,132.62,1208,Market,Filled,160204.96,"ENTRY_LONG | estimate=132.61 | stop=132.43 | shares=1208" 
2017-04-03T13:35:00Z,QQQ,132.43,-1208,Stop Market,Filled,-159975.44,"EXIT_STOP" 
2017-04-03T13:35:00Z,QQQ,0,-1208,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-04T13:35:00Z,QQQ,132.04,1206,Market,Filled,159240.24,"ENTRY_LONG | estimate=132.03 | stop=131.90 | shares=1206" 
2017-04-04T13:35:00Z,QQQ,131.9,-1206,Stop Market,Filled,-159071.4,"EXIT_STOP" 
2017-04-04T13:35:00Z,QQQ,0,-1206,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-05T13:35:00Z,QQQ,132.64,-1196,Market,Filled,-158637.44,"ENTRY_SHORT | estimate=132.64 | stop=132.72 | shares=1196" 
2017-04-05T13:35:00Z,QQQ,132.72,1196,Stop Market,Filled,158733.12,"EXIT_STOP" 
2017-04-05T13:35:00Z,QQQ,0,1196,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-06T13:35:00Z,QQQ,132.07,-1198,Market,Filled,-158219.86,"ENTRY_SHORT | estimate=132.07 | stop=132.17 | shares=1198" 
2017-04-06T13:35:00Z,QQQ,132.17,1198,Stop Market,Filled,158339.66,"EXIT_STOP" 
2017-04-06T13:35:00Z,QQQ,0,1198,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-07T13:35:00Z,QQQ,131.93,-1196,Market,Filled,-157788.28,"ENTRY_SHORT | estimate=131.93 | stop=132.09 | shares=1196" 
2017-04-07T13:35:00Z,QQQ,132.09,1196,Stop Market,Filled,157979.64,"EXIT_STOP" 
2017-04-07T13:35:00Z,QQQ,0,1196,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-10T13:35:00Z,QQQ,132.27,1187,Market,Filled,157004.49,"ENTRY_LONG | estimate=132.26 | stop=132.04 | shares=1187" 
2017-04-10T13:35:00Z,QQQ,132.04,-1187,Stop Market,Filled,-156731.48,"EXIT_STOP" 
2017-04-10T13:35:00Z,QQQ,0,-1187,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-11T13:35:00Z,QQQ,132.03,1181,Market,Filled,155927.43,"ENTRY_LONG | estimate=132.02 | stop=131.75 | shares=1181" 
2017-04-11T13:35:00Z,QQQ,131.75,-1181,Stop Market,Filled,-155596.75,"EXIT_STOP" 
2017-04-11T13:35:00Z,QQQ,0,-1181,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-12T13:35:00Z,QQQ,131.31,-1177,Market,Filled,-154551.87,"ENTRY_SHORT | estimate=131.31 | stop=131.46 | shares=1177" 
2017-04-12T13:35:00Z,QQQ,131.46,1177,Stop Market,Filled,154728.42,"EXIT_STOP" 
2017-04-12T13:35:00Z,QQQ,0,1177,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-13T13:35:00Z,QQQ,130.84,1176,Market,Filled,153867.84,"ENTRY_LONG | estimate=130.84 | stop=130.68 | shares=1176" 
2017-04-13T13:35:00Z,QQQ,130.68,-1176,Stop Market,Filled,-153679.68,"EXIT_STOP" 
2017-04-13T13:35:00Z,QQQ,0,-1176,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-17T13:35:00Z,QQQ,130.97,1169,Market,Filled,153103.93,"ENTRY_LONG | estimate=130.97 | stop=130.73 | shares=1169" 
2017-04-17T13:35:00Z,QQQ,0,-1169,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-04-17T13:35:00Z,QQQ,0,-1169,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-04-17T19:40:00Z,QQQ,131.48,-1169,Market On Close,Filled,-153700.12,"EXIT_EOD" 
2017-04-18T13:35:00Z,QQQ,131.25,1184,Market,Filled,155400,"ENTRY_LONG | estimate=131.25 | stop=130.98 | shares=1184" 
2017-04-18T13:35:00Z,QQQ,130.98,-1184,Stop Market,Filled,-155080.32,"EXIT_STOP" 
2017-04-18T13:35:00Z,QQQ,0,-1184,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-19T13:35:00Z,QQQ,131.95,1168,Market,Filled,154117.6,"ENTRY_LONG | estimate=131.94 | stop=131.84 | shares=1168" 
2017-04-19T13:35:00Z,QQQ,131.84,-1168,Stop Market,Filled,-153989.12,"EXIT_STOP" 
2017-04-19T13:35:00Z,QQQ,0,-1168,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-20T13:35:00Z,QQQ,132.16,1163,Market,Filled,153702.08,"ENTRY_LONG | estimate=132.15 | stop=131.98 | shares=1163" 
2017-04-20T13:35:00Z,QQQ,131.98,-1163,Stop Market,Filled,-153492.74,"EXIT_STOP" 
2017-04-20T13:35:00Z,QQQ,0,-1163,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-21T13:35:00Z,QQQ,132.48,-1153,Market,Filled,-152749.44,"ENTRY_SHORT | estimate=132.48 | stop=132.72 | shares=1153" 
2017-04-21T13:35:00Z,QQQ,132.72,1153,Stop Market,Filled,153026.16,"EXIT_STOP" 
2017-04-21T13:35:00Z,QQQ,0,1153,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-24T13:35:00Z,QQQ,133.89,-1133,Market,Filled,-151697.37,"ENTRY_SHORT | estimate=133.90 | stop=134.06 | shares=1133" 
2017-04-24T13:35:00Z,QQQ,134.06,1133,Stop Market,Filled,151889.98,"EXIT_STOP" 
2017-04-24T13:35:00Z,QQQ,0,1133,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-25T13:35:00Z,QQQ,134.58,-1121,Market,Filled,-150864.18,"ENTRY_SHORT | estimate=134.59 | stop=134.60 | shares=1121" 
2017-04-25T13:35:00Z,QQQ,134.6,1121,Stop Market,Filled,150886.6,"EXIT_STOP" 
2017-04-25T13:35:00Z,QQQ,0,1121,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-26T13:35:00Z,QQQ,135.45,1114,Market,Filled,150891.3,"ENTRY_LONG | estimate=135.44 | stop=135.14 | shares=1114" 
2017-04-26T13:35:00Z,QQQ,135.14,-1114,Stop Market,Filled,-150545.96,"EXIT_STOP" 
2017-04-26T13:35:00Z,QQQ,0,-1114,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-27T13:35:00Z,QQQ,135.21,-1105,Market,Filled,-149407.05,"ENTRY_SHORT | estimate=135.21 | stop=135.31 | shares=1105" 
2017-04-27T13:35:00Z,QQQ,135.31,1105,Stop Market,Filled,149517.55,"EXIT_STOP" 
2017-04-27T13:35:00Z,QQQ,0,1105,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-04-28T13:35:00Z,QQQ,136.24,-1094,Market,Filled,-149046.56,"ENTRY_SHORT | estimate=136.25 | stop=136.34 | shares=1094" 
2017-04-28T13:35:00Z,QQQ,0,1094,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-04-28T13:35:00Z,QQQ,0,1094,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-04-28T19:40:00Z,QQQ,135.99,1094,Market On Close,Filled,148773.06,"EXIT_EOD" 
2017-05-01T13:35:00Z,QQQ,136.49,1100,Market,Filled,150139,"ENTRY_LONG | estimate=136.47 | stop=136.38 | shares=1100" 
2017-05-01T13:35:00Z,QQQ,0,-1100,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-01T13:35:00Z,QQQ,0,-1100,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-01T19:40:00Z,QQQ,137.2,-1100,Market On Close,Filled,-150920,"EXIT_EOD" 
2017-05-02T13:35:00Z,QQQ,137.31,-1116,Market,Filled,-153237.96,"ENTRY_SHORT | estimate=137.31 | stop=137.40 | shares=1116" 
2017-05-02T13:35:00Z,QQQ,137.4,1116,Stop Market,Filled,153338.4,"EXIT_STOP" 
2017-05-02T13:35:00Z,QQQ,0,1116,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-03T13:35:00Z,QQQ,136.98,-1115,Market,Filled,-152732.7,"ENTRY_SHORT | estimate=136.99 | stop=137.17 | shares=1115" 
2017-05-03T13:35:00Z,QQQ,0,1115,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-03T13:35:00Z,QQQ,0,1115,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-03T19:40:00Z,QQQ,136.99,1115,Market On Close,Filled,152743.85,"EXIT_EOD" 
2017-05-04T13:35:00Z,QQQ,136.89,-1116,Market,Filled,-152769.24,"ENTRY_SHORT | estimate=136.89 | stop=137.12 | shares=1116" 
2017-05-04T13:35:00Z,QQQ,137.12,1116,Stop Market,Filled,153025.92,"EXIT_STOP" 
2017-05-04T13:35:00Z,QQQ,0,1116,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-05T13:35:00Z,QQQ,137.32,-1105,Market,Filled,-151738.6,"ENTRY_SHORT | estimate=137.32 | stop=137.42 | shares=1105" 
2017-05-05T13:35:00Z,QQQ,137.42,1105,Stop Market,Filled,151849.1,"EXIT_STOP" 
2017-05-05T13:35:00Z,QQQ,0,1105,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-05T19:40:00Z,QQQ,0,1105,Market On Close,Canceled,0,"Sibling canceled after STOP" 
2017-05-08T13:35:00Z,QQQ,137.69,1099,Market,Filled,151321.31,"ENTRY_LONG | estimate=137.68 | stop=137.54 | shares=1099" 
2017-05-08T13:35:00Z,QQQ,137.54,-1099,Stop Market,Filled,-151156.46,"EXIT_STOP" 
2017-05-08T13:35:00Z,QQQ,0,-1099,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-09T13:35:00Z,QQQ,138.14,1090,Market,Filled,150572.6,"ENTRY_LONG | estimate=138.13 | stop=137.93 | shares=1090" 
2017-05-09T13:35:00Z,QQQ,0,-1090,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-09T13:35:00Z,QQQ,0,-1090,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-09T19:40:00Z,QQQ,138.32,-1090,Market On Close,Filled,-150768.8,"EXIT_EOD" 
2017-05-10T13:35:00Z,QQQ,138.27,-1095,Market,Filled,-151405.65,"ENTRY_SHORT | estimate=138.27 | stop=138.42 | shares=1095" 
2017-05-10T13:35:00Z,QQQ,138.42,1095,Stop Market,Filled,151569.9,"EXIT_STOP" 
2017-05-10T13:35:00Z,QQQ,0,1095,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-11T13:35:00Z,QQQ,138.07,1092,Market,Filled,150772.44,"ENTRY_LONG | estimate=138.06 | stop=137.99 | shares=1092" 
2017-05-11T13:35:00Z,QQQ,137.99,-1092,Stop Market,Filled,-150685.08,"EXIT_STOP" 
2017-05-11T13:35:00Z,QQQ,0,-1092,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-12T13:35:00Z,QQQ,138.46,1086,Market,Filled,150367.56,"ENTRY_LONG | estimate=138.45 | stop=138.35 | shares=1086" 
2017-05-12T13:35:00Z,QQQ,138.35,-1086,Stop Market,Filled,-150248.1,"EXIT_STOP" 
2017-05-12T13:35:00Z,QQQ,0,-1086,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-15T13:35:00Z,QQQ,138.74,1080,Market,Filled,149839.2,"ENTRY_LONG | estimate=138.74 | stop=138.53 | shares=1080" 
2017-05-15T13:35:00Z,QQQ,0,-1080,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-15T13:35:00Z,QQQ,0,-1080,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-15T19:40:00Z,QQQ,139.04,-1080,Market On Close,Filled,-150163.2,"EXIT_EOD" 
2017-05-16T13:35:00Z,QQQ,139.25,-1086,Market,Filled,-151225.5,"ENTRY_SHORT | estimate=139.25 | stop=139.40 | shares=1086" 
2017-05-16T13:35:00Z,QQQ,139.4,1086,Stop Market,Filled,151388.4,"EXIT_STOP" 
2017-05-16T13:35:00Z,QQQ,0,1086,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-17T13:35:00Z,QQQ,138.61,1086,Market,Filled,150530.46,"ENTRY_LONG | estimate=138.60 | stop=138.43 | shares=1086" 
2017-05-17T13:35:00Z,QQQ,138.43,-1086,Stop Market,Filled,-150334.98,"EXIT_STOP" 
2017-05-17T13:35:00Z,QQQ,0,-1086,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-18T13:35:00Z,QQQ,136.33,832,Market,Filled,113426.56,"ENTRY_LONG | estimate=136.32 | stop=135.87 | shares=832" 
2017-05-18T13:35:00Z,QQQ,0,-832,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-18T13:35:00Z,QQQ,0,-832,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-18T19:40:00Z,QQQ,137.26,-832,Market On Close,Filled,-114200.32,"EXIT_EOD" 
2017-05-19T13:35:00Z,QQQ,137.77,1109,Market,Filled,152786.93,"ENTRY_LONG | estimate=137.76 | stop=137.66 | shares=1109" 
2017-05-19T13:35:00Z,QQQ,0,-1109,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-19T13:35:00Z,QQQ,0,-1109,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-19T19:40:00Z,QQQ,137.84,-1109,Market On Close,Filled,-152864.56,"EXIT_EOD" 
2017-05-22T13:35:00Z,QQQ,138.42,1106,Market,Filled,153092.52,"ENTRY_LONG | estimate=138.41 | stop=138.10 | shares=1106" 
2017-05-22T13:35:00Z,QQQ,0,-1106,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-22T13:35:00Z,QQQ,0,-1106,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-22T19:40:00Z,QQQ,139,-1106,Market On Close,Filled,-153734,"EXIT_EOD" 
2017-05-23T13:35:00Z,QQQ,139.24,-1118,Market,Filled,-155670.32,"ENTRY_SHORT | estimate=139.25 | stop=139.42 | shares=1118" 
2017-05-23T13:35:00Z,QQQ,0,1118,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-23T13:35:00Z,QQQ,0,1118,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-23T19:40:00Z,QQQ,139.14,1118,Market On Close,Filled,155558.52,"EXIT_EOD" 
2017-05-24T13:35:00Z,QQQ,139.46,-1120,Market,Filled,-156195.2,"ENTRY_SHORT | estimate=139.46 | stop=139.58 | shares=1120" 
2017-05-24T13:35:00Z,QQQ,139.58,1120,Stop Market,Filled,156329.6,"EXIT_STOP" 
2017-05-24T13:35:00Z,QQQ,0,1120,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-25T13:35:00Z,QQQ,140.11,-1111,Market,Filled,-155662.21,"ENTRY_SHORT | estimate=140.11 | stop=140.32 | shares=1111" 
2017-05-25T13:35:00Z,QQQ,140.32,1111,Stop Market,Filled,155895.52,"EXIT_STOP" 
2017-05-25T13:35:00Z,QQQ,0,1111,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-26T13:35:00Z,QQQ,140.89,-1098,Market,Filled,-154697.22,"ENTRY_SHORT | estimate=140.90 | stop=141.07 | shares=1098" 
2017-05-26T13:35:00Z,QQQ,141.07,1098,Stop Market,Filled,154894.86,"EXIT_STOP" 
2017-05-26T13:35:00Z,QQQ,0,1098,Limit,Canceled,0,"Sibling canceled after STOP" 
2017-05-30T13:35:00Z,QQQ,141.26,1089,Market,Filled,153832.14,"ENTRY_LONG | estimate=141.25 | stop=141.06 | shares=1089" 
2017-05-30T13:35:00Z,QQQ,0,-1089,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-30T13:35:00Z,QQQ,0,-1089,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2017-05-30T19:40:00Z,QQQ,141.34,-1089,Market On Close,Filled,-153919.26,"EXIT_EOD" 
