date,qqq_close,cash,qqq_shares,open_spreads,equity
2017-06-15,139.13,47230.59999999978,0,4,48058.59999999978
2017-06-16,138.15,45704.19999999977,0,2,47288.19999999977
2017-06-19,140.46,45704.19999999977,0,2,48746.19999999977
2017-06-20,139.36,45704.19999999977,0,2,47846.19999999977
2017-06-21,140.74,45704.19999999977,0,2,49250.19999999977
2017-06-22,140.7,45704.19999999977,0,2,48710.19999999977
2017-06-23,141.24,43635.99999999977,0,2,48459.99999999977
2017-06-26,140.58,43635.99999999977,0,2,47343.99999999977
2017-06-27,138.03,43635.99999999977,0,2,45111.99999999977
2017-06-28,140.02,43635.99999999977,0,2,46695.99999999977
2017-06-29,137.59,43635.99999999977,0,2,44535.99999999977
2017-06-30,137.64,41634.39999999976,0,2,43938.39999999976
2017-07-03,136.190002,41634.39999999976,0,2,42678.39999999976
2017-07-05,137.53,41634.39999999976,0,2,43326.39999999976
2017-07-06,136.29,41634.39999999976,0,2,42462.39999999976
2017-07-07,137.76,39668.799999999756,0,2,42368.799999999756
2017-07-10,138.66,39668.799999999756,0,2,43304.799999999756
2017-07-11,139.05,39668.799999999756,0,2,43952.799999999756
2017-07-12,140.7,39668.799999999756,0,2,46256.799999999756
2017-07-13,141.01,39668.799999999756,0,2,46364.799999999756
2017-07-14,142.12,37785.99999999975,0,3,47973.99999999975
2017-07-17,142.19,37785.99999999975,0,3,48765.99999999975
2017-07-18,143.14,37785.99999999975,0,3,50817.99999999975
2017-07-19,143.98,37785.99999999975,0,3,52509.99999999975
2017-07-20,144.17,37785.99999999975,0,3,53697.99999999975
2017-07-21,144.11,36047.19999999975,0,4,52787.19999999975
2017-07-24,144.77,36047.19999999975,0,4,54191.19999999975
2017-07-25,144.4,36047.19999999975,0,4,53327.19999999975
2017-07-26,144.87,36047.19999999975,0,4,54227.19999999975
2017-07-27,143.96,36047.19999999975,0,4,50591.19999999975
2017-07-28,143.84,34380.39999999975,0,5,50976.39999999975
2017-07-31,143.23,34380.39999999975,0,5,47556.39999999975
2017-08-01,143.56,34380.39999999975,0,5,46692.39999999975
2017-08-02,143.95,34380.39999999975,0,5,48924.39999999975
2017-08-03,143.39,34380.39999999975,0,5,45216.39999999975
2017-08-04,143.65,35967.99999999974,0,4,44103.99999999974
2017-08-07,144.56,35967.99999999974,0,4,46875.99999999974
2017-08-08,144.31,35967.99999999974,0,4,45579.99999999974
2017-08-09,144.12,35967.99999999974,0,4,45507.99999999974
2017-08-10,141.03,35967.99999999974,0,4,36903.99999999974
