date,strategy,QQQ,SPY,TQQQ_naive
2017-04-26,1.6701462177244992,1.222836429542365,1.1337803776097386,1.779816513761471
2017-04-27,1.6917740104720107,1.2301767104666967,1.1347315356446461,1.8119266055045908
2017-04-28,1.7013863628042378,1.2323516085183506,1.1322585247538866,1.8211009174311963
2017-04-30,1.7013863628042378,1.2323516085183506,1.1322585247538866,1.8211009174311963
2017-05-01,1.7374326840500902,1.2433167195287718,1.135111998858609,1.8669724770642242
2017-05-02,1.7374326840500902,1.2454009968282735,1.1355400199743173,1.8807339449541318
2017-05-03,1.7374326840500902,1.2414136837335747,1.1341608408237014,1.862385321100921
2017-05-04,1.7374326840500902,1.241866787494336,1.135492462072572,1.862385321100921
2017-05-05,1.7374326840500902,1.2463978251019483,1.1399629048366373,1.8853211009174349
2017-05-07,1.7374326840500902,1.2463978251019483,1.1399629048366373,1.8853211009174349
2017-05-08,1.7374326840500902,1.2491164476665158,1.1397726732296558,1.8944954128440405
2017-05-09,1.7374326840500902,1.2534662437698236,1.1387263993912577,1.9174311926605538
2017-05-10,1.7374326840500902,1.2541912097870414,1.1407713891663087,1.9174311926605538
2017-05-11,1.7374326840500902,1.2531943815133668,1.1384410519807853,1.9128440366972517
2017-05-12,1.7374326840500902,1.256003624830086,1.1365387359109702,1.9266055045871595
2017-05-14,1.7374326840500902,1.256003624830086,1.1365387359109702,1.9266055045871595
2017-05-15,1.7374326840500902,1.2599909379247847,1.14281637894136,1.9449541284403706
2017-05-16,1.7374326840500902,1.265246941549615,1.1417701051029614,1.9678899082568844
2017-05-17,1.7374326840500902,1.2330765745355685,1.1215104389594317,1.821100917431196
2017-05-18,1.7374326840500902,1.2438604440416854,1.1260284396252422,1.866972477064224
2017-05-19,1.7374326840500902,1.2491164476665158,1.13335235649403,1.8899082568807375
2017-05-21,1.7374326840500902,1.2491164476665158,1.13335235649403,1.8899082568807375
2017-05-22,1.7374326840500902,1.2596284549161756,1.1391068626052203,1.9357798165137654
2017-05-23,1.7374326840500902,1.2608971454463067,1.1416274313977253,1.940366972477068
2017-05-24,1.7374326840500902,1.2666968735840503,1.1442906738954661,1.9678899082568844
2017-05-25,1.7374326840500902,1.2774807430901673,1.1497598325961842,2.0229357798165175
2017-05-26,1.7374326840500902,1.2797462618939734,1.1495220430874573,2.02752293577982
2017-05-29,1.7374326840500902,1.2797462618939734,1.1495220430874573,2.02752293577982
2017-05-30,1.7374326840500902,1.2808337109198007,1.1485233271508042,2.0321100917431227
2017-05-31,1.7374326840500902,1.2803806071590393,1.148237979740332,2.0321100917431227
2017-06-01,1.7374326840500902,1.285364748527413,1.1573690968754442,2.0550458715596367
2017-06-02,1.795605653382124,1.3000453103760765,1.1612212869168195,2.1238532110091777
2017-06-04,1.795605653382124,1.3000453103760765,1.1612212869168195,2.1238532110091777
2017-06-05,1.795605653382124,1.2997734481196197,1.1603652446854027,2.1238532110091777
2017-06-06,1.7762146636047798,1.294608065246942,1.1566557283492636,2.1009174311926646
2017-06-07,1.795605653382124,1.2996828273674674,1.1587958339278053,2.1238532110091777
2017-06-08,1.7994838513375928,1.301042138649751,1.1593665287487498,2.1284403669724803
2017-06-09,1.5984380693260831,1.2685092886270959,1.1576068863841709,1.9770642201834892
2017-06-11,1.5984380693260831,1.2685092886270959,1.1576068863841709,1.9770642201834892
2017-06-12,1.5984380693260831,1.2617127322156776,1.1573690968754442,1.9357798165137645
2017-06-13,1.5984380693260831,1.2719528772088813,1.1630284871831436,1.9862385321100948
2017-06-14,1.5984380693260831,1.2664250113275943,1.161554192229037,1.9541284403669754
2017-06-15,1.5984380693260831,1.260806524694155,1.1593189708470044,1.931192660550462
2017-06-16,1.5984380693260831,1.2519256909832357,1.1539449279497769,1.9082568807339482
2017-06-18,1.5984380693260831,1.2519256909832357,1.1539449279497769,1.9082568807339482
2017-06-19,1.5984380693260831,1.2728590847304035,1.163551624102343,2.0000000000000036
2017-06-20,1.5984380693260831,1.2628908019936569,1.1557045703143558,1.9541284403669759
2017-06-21,1.5984380693260831,1.2753964657906665,1.1554192229038835,2.0137614678899114
2017-06-22,1.5984380693260831,1.2750339827820574,1.1548960859846844,2.009174311926609
2017-06-23,1.5984380693260831,1.2799275033982787,1.1562752651353,2.0321100917431223
2017-06-25,1.5984380693260831,1.2799275033982787,1.1562752651353,2.0321100917431223
2017-06-26,1.5984380693260831,1.2739465337562308,1.1570361915632261,2.0045871559633057
2017-06-27,1.5984380693260831,1.2508382419574084,1.1477148428211328,1.8944954128440399
2017-06-28,1.5984380693260831,1.2688717716357052,1.1579873495981337,1.9724770642201865
2017-06-29,1.5984380693260831,1.24685092886271,1.1478099586246235,1.8761467889908283
2017-06-30,1.5984380693260831,1.2473040326234712,1.1499500642031657,1.866972477064223
2017-07-02,1.5984380693260831,1.2473040326234712,1.1499500642031657,1.866972477064223
2017-07-03,1.5984380693260831,1.234164023561396,1.151899938174726,1.8165137614678928
2017-07-04,1.5984380693260831,1.234164023561396,1.151899938174726,1.8165137614678928
2017-07-05,1.6439128365899833,1.2463072043497967,1.154563180672467,1.8669724770642235
2017-07-06,1.6007118076892783,1.2350702310829182,1.1440053264849939,1.8211009174311958
2017-07-07,1.6530077900427633,1.2483914816492983,1.1514243591572721,1.8715596330275261
2017-07-09,1.6530077900427633,1.2483914816492983,1.1514243591572721,1.8715596330275261
2017-07-10,1.6893876038538833,1.2565473493430002,1.1526608646026517,1.9128440366972508
2017-07-11,1.7053037723962483,1.2600815586769376,1.151804822371235,1.9266055045871593
2017-07-12,1.7689684465657085,1.2750339827820576,1.1604603604888932,1.9954128440367003
2017-07-13,1.7780634000184885,1.2778432260987773,1.1624102344604537,2.009174311926609
2017-07-14,1.8235381672823885,1.2879021295876762,1.1678318352594264,2.059633027522939
2017-07-16,1.8235381672823885,1.2879021295876762,1.1678318352594264,2.059633027522939
